Consumption (kWh), Start, End
0.931000, 2025-02-14T15:30:00+00:00, 2025-02-14T16:00:00+00:00
1.356000, 2025-02-14T16:00:00+00:00, 2025-02-14T16:30:00+00:00
1.438000, 2025-02-14T16:30:00+00:00, 2025-02-14T17:00:00+00:00
1.511000, 2025-02-14T17:00:00+00:00, 2025-02-14T17:30:00+00:00
1.693000, 2025-02-14T17:30:00+00:00, 2025-02-14T18:00:00+00:00
1.759000, 2025-02-14T18:00:00+00:00, 2025-02-14T18:30:00+00:00
1.154000, 2025-02-14T18:30:00+00:00, 2025-02-14T19:00:00+00:00
1.032000, 2025-02-14T19:00:00+00:00, 2025-02-14T19:30:00+00:00
0.350000, 2025-02-14T19:30:00+00:00, 2025-02-14T20:00:00+00:00
0.293000, 2025-02-14T20:00:00+00:00, 2025-02-14T20:30:00+00:00
0.194000, 2025-02-14T20:30:00+00:00, 2025-02-14T21:00:00+00:00
0.314000, 2025-02-14T21:00:00+00:00, 2025-02-14T21:30:00+00:00
0.297000, 2025-02-14T21:30:00+00:00, 2025-02-14T22:00:00+00:00
0.241000, 2025-02-14T22:00:00+00:00, 2025-02-14T22:30:00+00:00
0.352000, 2025-02-14T22:30:00+00:00, 2025-02-14T23:00:00+00:00
0.226000, 2025-02-14T23:00:00+00:00, 2025-02-14T23:30:00+00:00
0.127000, 2025-02-14T23:30:00+00:00, 2025-02-15T00:00:00+00:00
0.138000, 2025-02-15T00:00:00+00:00, 2025-02-15T00:30:00+00:00
0.190000, 2025-02-15T00:30:00+00:00, 2025-02-15T01:00:00+00:00
0.139000, 2025-02-15T01:00:00+00:00, 2025-02-15T01:30:00+00:00
0.099000, 2025-02-15T01:30:00+00:00, 2025-02-15T02:00:00+00:00
0.190000, 2025-02-15T02:00:00+00:00, 2025-02-15T02:30:00+00:00
0.171000, 2025-02-15T02:30:00+00:00, 2025-02-15T03:00:00+00:00
0.068000, 2025-02-15T03:00:00+00:00, 2025-02-15T03:30:00+00:00
0.180000, 2025-02-15T03:30:00+00:00, 2025-02-15T04:00:00+00:00
0.183000, 2025-02-15T04:00:00+00:00, 2025-02-15T04:30:00+00:00
0.063000, 2025-02-15T04:30:00+00:00, 2025-02-15T05:00:00+00:00
0.183000, 2025-02-15T05:00:00+00:00, 2025-02-15T05:30:00+00:00
0.200000, 2025-02-15T05:30:00+00:00, 2025-02-15T06:00:00+00:00
0.161000, 2025-02-15T06:00:00+00:00, 2025-02-15T06:30:00+00:00
0.212000, 2025-02-15T06:30:00+00:00, 2025-02-15T07:00:00+00:00
0.265000, 2025-02-15T07:00:00+00:00, 2025-02-15T07:30:00+00:00
0.282000, 2025-02-15T07:30:00+00:00, 2025-02-15T08:00:00+00:00
0.223000, 2025-02-15T08:00:00+00:00, 2025-02-15T08:30:00+00:00
0.203000, 2025-02-15T08:30:00+00:00, 2025-02-15T09:00:00+00:00
0.319000, 2025-02-15T09:00:00+00:00, 2025-02-15T09:30:00+00:00
0.245000, 2025-02-15T09:30:00+00:00, 2025-02-15T10:00:00+00:00
0.166000, 2025-02-15T10:00:00+00:00, 2025-02-15T10:30:00+00:00
0.159000, 2025-02-15T10:30:00+00:00, 2025-02-15T11:00:00+00:00
0.067000, 2025-02-15T11:00:00+00:00, 2025-02-15T11:30:00+00:00
0.176000, 2025-02-15T11:30:00+00:00, 2025-02-15T12:00:00+00:00
0.746000, 2025-02-15T12:00:00+00:00, 2025-02-15T12:30:00+00:00
1.262000, 2025-02-15T12:30:00+00:00, 2025-02-15T13:00:00+00:00
1.284000, 2025-02-15T13:00:00+00:00, 2025-02-15T13:30:00+00:00
1.959000, 2025-02-15T13:30:00+00:00, 2025-02-15T14:00:00+00:00
1.608000, 2025-02-15T14:00:00+00:00, 2025-02-15T14:30:00+00:00
1.913000, 2025-02-15T14:30:00+00:00, 2025-02-15T15:00:00+00:00
0.559000, 2025-02-15T15:00:00+00:00, 2025-02-15T15:30:00+00:00
0.246000, 2025-02-15T15:30:00+00:00, 2025-02-15T16:00:00+00:00
0.438000, 2025-02-15T16:00:00+00:00, 2025-02-15T16:30:00+00:00
0.342000, 2025-02-15T16:30:00+00:00, 2025-02-15T17:00:00+00:00
0.768000, 2025-02-15T17:00:00+00:00, 2025-02-15T17:30:00+00:00
0.741000, 2025-02-15T17:30:00+00:00, 2025-02-15T18:00:00+00:00
0.775000, 2025-02-15T18:00:00+00:00, 2025-02-15T18:30:00+00:00
1.055000, 2025-02-15T18:30:00+00:00, 2025-02-15T19:00:00+00:00
0.869000, 2025-02-15T19:00:00+00:00, 2025-02-15T19:30:00+00:00
0.564000, 2025-02-15T19:30:00+00:00, 2025-02-15T20:00:00+00:00
1.028000, 2025-02-15T20:00:00+00:00, 2025-02-15T20:30:00+00:00
0.388000, 2025-02-15T20:30:00+00:00, 2025-02-15T21:00:00+00:00
0.264000, 2025-02-15T21:00:00+00:00, 2025-02-15T21:30:00+00:00
0.338000, 2025-02-15T21:30:00+00:00, 2025-02-15T22:00:00+00:00
0.215000, 2025-02-15T22:00:00+00:00, 2025-02-15T22:30:00+00:00
0.324000, 2025-02-15T22:30:00+00:00, 2025-02-15T23:00:00+00:00
0.295000, 2025-02-15T23:00:00+00:00, 2025-02-15T23:30:00+00:00
0.084000, 2025-02-15T23:30:00+00:00, 2025-02-16T00:00:00+00:00
0.173000, 2025-02-16T00:00:00+00:00, 2025-02-16T00:30:00+00:00
0.187000, 2025-02-16T00:30:00+00:00, 2025-02-16T01:00:00+00:00
0.059000, 2025-02-16T01:00:00+00:00, 2025-02-16T01:30:00+00:00
0.179000, 2025-02-16T01:30:00+00:00, 2025-02-16T02:00:00+00:00
0.164000, 2025-02-16T02:00:00+00:00, 2025-02-16T02:30:00+00:00
0.077000, 2025-02-16T02:30:00+00:00, 2025-02-16T03:00:00+00:00
0.186000, 2025-02-16T03:00:00+00:00, 2025-02-16T03:30:00+00:00
0.188000, 2025-02-16T03:30:00+00:00, 2025-02-16T04:00:00+00:00
0.192000, 2025-02-16T04:00:00+00:00, 2025-02-16T04:30:00+00:00
0.287000, 2025-02-16T04:30:00+00:00, 2025-02-16T05:00:00+00:00
0.213000, 2025-02-16T05:00:00+00:00, 2025-02-16T05:30:00+00:00
0.130000, 2025-02-16T05:30:00+00:00, 2025-02-16T06:00:00+00:00
0.174000, 2025-02-16T06:00:00+00:00, 2025-02-16T06:30:00+00:00
0.359000, 2025-02-16T06:30:00+00:00, 2025-02-16T07:00:00+00:00
0.234000, 2025-02-16T07:00:00+00:00, 2025-02-16T07:30:00+00:00
1.200000, 2025-02-16T07:30:00+00:00, 2025-02-16T08:00:00+00:00
1.190000, 2025-02-16T08:00:00+00:00, 2025-02-16T08:30:00+00:00
1.021000, 2025-02-16T08:30:00+00:00, 2025-02-16T09:00:00+00:00
1.042000, 2025-02-16T09:00:00+00:00, 2025-02-16T09:30:00+00:00
0.837000, 2025-02-16T09:30:00+00:00, 2025-02-16T10:00:00+00:00
0.611000, 2025-02-16T10:00:00+00:00, 2025-02-16T10:30:00+00:00
0.583000, 2025-02-16T10:30:00+00:00, 2025-02-16T11:00:00+00:00
0.741000, 2025-02-16T11:00:00+00:00, 2025-02-16T11:30:00+00:00
0.184000, 2025-02-16T11:30:00+00:00, 2025-02-16T12:00:00+00:00
0.518000, 2025-02-16T12:00:00+00:00, 2025-02-16T12:30:00+00:00
0.921000, 2025-02-16T12:30:00+00:00, 2025-02-16T13:00:00+00:00
0.247000, 2025-02-16T13:00:00+00:00, 2025-02-16T13:30:00+00:00
0.434000, 2025-02-16T13:30:00+00:00, 2025-02-16T14:00:00+00:00
0.792000, 2025-02-16T14:00:00+00:00, 2025-02-16T14:30:00+00:00
0.273000, 2025-02-16T14:30:00+00:00, 2025-02-16T15:00:00+00:00
0.306000, 2025-02-16T15:00:00+00:00, 2025-02-16T15:30:00+00:00
0.300000, 2025-02-16T15:30:00+00:00, 2025-02-16T16:00:00+00:00
0.283000, 2025-02-16T16:00:00+00:00, 2025-02-16T16:30:00+00:00
0.323000, 2025-02-16T16:30:00+00:00, 2025-02-16T17:00:00+00:00
0.509000, 2025-02-16T17:00:00+00:00, 2025-02-16T17:30:00+00:00
0.283000, 2025-02-16T17:30:00+00:00, 2025-02-16T18:00:00+00:00
0.491000, 2025-02-16T18:00:00+00:00, 2025-02-16T18:30:00+00:00
1.012000, 2025-02-16T18:30:00+00:00, 2025-02-16T19:00:00+00:00
0.488000, 2025-02-16T19:00:00+00:00, 2025-02-16T19:30:00+00:00
0.883000, 2025-02-16T19:30:00+00:00, 2025-02-16T20:00:00+00:00
0.807000, 2025-02-16T20:00:00+00:00, 2025-02-16T20:30:00+00:00
0.313000, 2025-02-16T20:30:00+00:00, 2025-02-16T21:00:00+00:00
0.304000, 2025-02-16T21:00:00+00:00, 2025-02-16T21:30:00+00:00
0.355000, 2025-02-16T21:30:00+00:00, 2025-02-16T22:00:00+00:00
0.229000, 2025-02-16T22:00:00+00:00, 2025-02-16T22:30:00+00:00
0.224000, 2025-02-16T22:30:00+00:00, 2025-02-16T23:00:00+00:00
0.298000, 2025-02-16T23:00:00+00:00, 2025-02-16T23:30:00+00:00
0.208000, 2025-02-16T23:30:00+00:00, 2025-02-17T00:00:00+00:00
0.107000, 2025-02-17T00:00:00+00:00, 2025-02-17T00:30:00+00:00
0.187000, 2025-02-17T00:30:00+00:00, 2025-02-17T01:00:00+00:00
0.186000, 2025-02-17T01:00:00+00:00, 2025-02-17T01:30:00+00:00
0.051000, 2025-02-17T01:30:00+00:00, 2025-02-17T02:00:00+00:00
0.189000, 2025-02-17T02:00:00+00:00, 2025-02-17T02:30:00+00:00
0.170000, 2025-02-17T02:30:00+00:00, 2025-02-17T03:00:00+00:00
0.095000, 2025-02-17T03:00:00+00:00, 2025-02-17T03:30:00+00:00
0.147000, 2025-02-17T03:30:00+00:00, 2025-02-17T04:00:00+00:00
0.186000, 2025-02-17T04:00:00+00:00, 2025-02-17T04:30:00+00:00
0.184000, 2025-02-17T04:30:00+00:00, 2025-02-17T05:00:00+00:00
0.098000, 2025-02-17T05:00:00+00:00, 2025-02-17T05:30:00+00:00
0.223000, 2025-02-17T05:30:00+00:00, 2025-02-17T06:00:00+00:00
0.201000, 2025-02-17T06:00:00+00:00, 2025-02-17T06:30:00+00:00
0.149000, 2025-02-17T06:30:00+00:00, 2025-02-17T07:00:00+00:00
0.224000, 2025-02-17T07:00:00+00:00, 2025-02-17T07:30:00+00:00
0.272000, 2025-02-17T07:30:00+00:00, 2025-02-17T08:00:00+00:00
0.203000, 2025-02-17T08:00:00+00:00, 2025-02-17T08:30:00+00:00
0.159000, 2025-02-17T08:30:00+00:00, 2025-02-17T09:00:00+00:00
0.188000, 2025-02-17T09:00:00+00:00, 2025-02-17T09:30:00+00:00
0.427000, 2025-02-17T09:30:00+00:00, 2025-02-17T10:00:00+00:00
0.998000, 2025-02-17T10:00:00+00:00, 2025-02-17T10:30:00+00:00
1.073000, 2025-02-17T10:30:00+00:00, 2025-02-17T11:00:00+00:00
1.218000, 2025-02-17T11:00:00+00:00, 2025-02-17T11:30:00+00:00
0.328000, 2025-02-17T11:30:00+00:00, 2025-02-17T12:00:00+00:00
0.224000, 2025-02-17T12:00:00+00:00, 2025-02-17T12:30:00+00:00
0.955000, 2025-02-17T12:30:00+00:00, 2025-02-17T13:00:00+00:00
0.514000, 2025-02-17T13:00:00+00:00, 2025-02-17T13:30:00+00:00
0.459000, 2025-02-17T13:30:00+00:00, 2025-02-17T14:00:00+00:00
0.160000, 2025-02-17T14:00:00+00:00, 2025-02-17T14:30:00+00:00
0.133000, 2025-02-17T14:30:00+00:00, 2025-02-17T15:00:00+00:00
0.041000, 2025-02-17T15:00:00+00:00, 2025-02-17T15:30:00+00:00
0.183000, 2025-02-17T15:30:00+00:00, 2025-02-17T16:00:00+00:00
0.257000, 2025-02-17T16:00:00+00:00, 2025-02-17T16:30:00+00:00
0.145000, 2025-02-17T16:30:00+00:00, 2025-02-17T17:00:00+00:00
0.931000, 2025-02-17T17:00:00+00:00, 2025-02-17T17:30:00+00:00
0.632000, 2025-02-17T17:30:00+00:00, 2025-02-17T18:00:00+00:00
0.259000, 2025-02-17T18:00:00+00:00, 2025-02-17T18:30:00+00:00
0.451000, 2025-02-17T18:30:00+00:00, 2025-02-17T19:00:00+00:00
0.387000, 2025-02-17T19:00:00+00:00, 2025-02-17T19:30:00+00:00
0.328000, 2025-02-17T19:30:00+00:00, 2025-02-17T20:00:00+00:00
0.308000, 2025-02-17T20:00:00+00:00, 2025-02-17T20:30:00+00:00
0.855000, 2025-02-17T20:30:00+00:00, 2025-02-17T21:00:00+00:00
0.196000, 2025-02-17T21:00:00+00:00, 2025-02-17T21:30:00+00:00
0.300000, 2025-02-17T21:30:00+00:00, 2025-02-17T22:00:00+00:00
0.277000, 2025-02-17T22:00:00+00:00, 2025-02-17T22:30:00+00:00
0.183000, 2025-02-17T22:30:00+00:00, 2025-02-17T23:00:00+00:00
0.197000, 2025-02-17T23:00:00+00:00, 2025-02-17T23:30:00+00:00
0.180000, 2025-02-17T23:30:00+00:00, 2025-02-18T00:00:00+00:00
0.068000, 2025-02-18T00:00:00+00:00, 2025-02-18T00:30:00+00:00
0.175000, 2025-02-18T00:30:00+00:00, 2025-02-18T01:00:00+00:00
0.181000, 2025-02-18T01:00:00+00:00, 2025-02-18T01:30:00+00:00
0.096000, 2025-02-18T01:30:00+00:00, 2025-02-18T02:00:00+00:00
0.138000, 2025-02-18T02:00:00+00:00, 2025-02-18T02:30:00+00:00
0.179000, 2025-02-18T02:30:00+00:00, 2025-02-18T03:00:00+00:00
0.172000, 2025-02-18T03:00:00+00:00, 2025-02-18T03:30:00+00:00
0.069000, 2025-02-18T03:30:00+00:00, 2025-02-18T04:00:00+00:00
0.171000, 2025-02-18T04:00:00+00:00, 2025-02-18T04:30:00+00:00
0.194000, 2025-02-18T04:30:00+00:00, 2025-02-18T05:00:00+00:00
0.154000, 2025-02-18T05:00:00+00:00, 2025-02-18T05:30:00+00:00
0.221000, 2025-02-18T05:30:00+00:00, 2025-02-18T06:00:00+00:00
0.210000, 2025-02-18T06:00:00+00:00, 2025-02-18T06:30:00+00:00
0.202000, 2025-02-18T06:30:00+00:00, 2025-02-18T07:00:00+00:00
0.107000, 2025-02-18T07:00:00+00:00, 2025-02-18T07:30:00+00:00
0.189000, 2025-02-18T07:30:00+00:00, 2025-02-18T08:00:00+00:00
0.162000, 2025-02-18T08:00:00+00:00, 2025-02-18T08:30:00+00:00
0.044000, 2025-02-18T08:30:00+00:00, 2025-02-18T09:00:00+00:00
0.240000, 2025-02-18T09:00:00+00:00, 2025-02-18T09:30:00+00:00
0.080000, 2025-02-18T09:30:00+00:00, 2025-02-18T10:00:00+00:00
0.061000, 2025-02-18T10:00:00+00:00, 2025-02-18T10:30:00+00:00
0.000000, 2025-02-18T10:30:00+00:00, 2025-02-18T11:00:00+00:00
0.048000, 2025-02-18T11:00:00+00:00, 2025-02-18T11:30:00+00:00
0.126000, 2025-02-18T11:30:00+00:00, 2025-02-18T12:00:00+00:00
0.131000, 2025-02-18T12:00:00+00:00, 2025-02-18T12:30:00+00:00
0.102000, 2025-02-18T12:30:00+00:00, 2025-02-18T13:00:00+00:00
0.641000, 2025-02-18T13:00:00+00:00, 2025-02-18T13:30:00+00:00
0.097000, 2025-02-18T13:30:00+00:00, 2025-02-18T14:00:00+00:00
0.114000, 2025-02-18T14:00:00+00:00, 2025-02-18T14:30:00+00:00
0.170000, 2025-02-18T14:30:00+00:00, 2025-02-18T15:00:00+00:00
0.090000, 2025-02-18T15:00:00+00:00, 2025-02-18T15:30:00+00:00
0.276000, 2025-02-18T15:30:00+00:00, 2025-02-18T16:00:00+00:00
0.318000, 2025-02-18T16:00:00+00:00, 2025-02-18T16:30:00+00:00
0.236000, 2025-02-18T16:30:00+00:00, 2025-02-18T17:00:00+00:00
0.893000, 2025-02-18T17:00:00+00:00, 2025-02-18T17:30:00+00:00
1.091000, 2025-02-18T17:30:00+00:00, 2025-02-18T18:00:00+00:00
0.402000, 2025-02-18T18:00:00+00:00, 2025-02-18T18:30:00+00:00
0.422000, 2025-02-18T18:30:00+00:00, 2025-02-18T19:00:00+00:00
0.436000, 2025-02-18T19:00:00+00:00, 2025-02-18T19:30:00+00:00
0.954000, 2025-02-18T19:30:00+00:00, 2025-02-18T20:00:00+00:00
0.714000, 2025-02-18T20:00:00+00:00, 2025-02-18T20:30:00+00:00
0.349000, 2025-02-18T20:30:00+00:00, 2025-02-18T21:00:00+00:00
0.195000, 2025-02-18T21:00:00+00:00, 2025-02-18T21:30:00+00:00
0.316000, 2025-02-18T21:30:00+00:00, 2025-02-18T22:00:00+00:00
0.350000, 2025-02-18T22:00:00+00:00, 2025-02-18T22:30:00+00:00
0.172000, 2025-02-18T22:30:00+00:00, 2025-02-18T23:00:00+00:00
0.444000, 2025-02-18T23:00:00+00:00, 2025-02-18T23:30:00+00:00
0.199000, 2025-02-18T23:30:00+00:00, 2025-02-19T00:00:00+00:00
0.072000, 2025-02-19T00:00:00+00:00, 2025-02-19T00:30:00+00:00
0.186000, 2025-02-19T00:30:00+00:00, 2025-02-19T01:00:00+00:00
0.177000, 2025-02-19T01:00:00+00:00, 2025-02-19T01:30:00+00:00
0.068000, 2025-02-19T01:30:00+00:00, 2025-02-19T02:00:00+00:00
0.171000, 2025-02-19T02:00:00+00:00, 2025-02-19T02:30:00+00:00
0.188000, 2025-02-19T02:30:00+00:00, 2025-02-19T03:00:00+00:00
0.048000, 2025-02-19T03:00:00+00:00, 2025-02-19T03:30:00+00:00
0.189000, 2025-02-19T03:30:00+00:00, 2025-02-19T04:00:00+00:00
0.178000, 2025-02-19T04:00:00+00:00, 2025-02-19T04:30:00+00:00
0.094000, 2025-02-19T04:30:00+00:00, 2025-02-19T05:00:00+00:00
0.194000, 2025-02-19T05:00:00+00:00, 2025-02-19T05:30:00+00:00
0.211000, 2025-02-19T05:30:00+00:00, 2025-02-19T06:00:00+00:00
0.194000, 2025-02-19T06:00:00+00:00, 2025-02-19T06:30:00+00:00
0.114000, 2025-02-19T06:30:00+00:00, 2025-02-19T07:00:00+00:00
0.217000, 2025-02-19T07:00:00+00:00, 2025-02-19T07:30:00+00:00
0.177000, 2025-02-19T07:30:00+00:00, 2025-02-19T08:00:00+00:00
0.195000, 2025-02-19T08:00:00+00:00, 2025-02-19T08:30:00+00:00
0.383000, 2025-02-19T08:30:00+00:00, 2025-02-19T09:00:00+00:00
0.218000, 2025-02-19T09:00:00+00:00, 2025-02-19T09:30:00+00:00
0.480000, 2025-02-19T09:30:00+00:00, 2025-02-19T10:00:00+00:00
0.281000, 2025-02-19T10:00:00+00:00, 2025-02-19T10:30:00+00:00
0.431000, 2025-02-19T10:30:00+00:00, 2025-02-19T11:00:00+00:00
0.640000, 2025-02-19T11:00:00+00:00, 2025-02-19T11:30:00+00:00
0.695000, 2025-02-19T11:30:00+00:00, 2025-02-19T12:00:00+00:00
1.730000, 2025-02-19T12:00:00+00:00, 2025-02-19T12:30:00+00:00
1.853000, 2025-02-19T12:30:00+00:00, 2025-02-19T13:00:00+00:00
1.571000, 2025-02-19T13:00:00+00:00, 2025-02-19T13:30:00+00:00
0.956000, 2025-02-19T13:30:00+00:00, 2025-02-19T14:00:00+00:00
0.335000, 2025-02-19T14:00:00+00:00, 2025-02-19T14:30:00+00:00
0.533000, 2025-02-19T14:30:00+00:00, 2025-02-19T15:00:00+00:00
0.421000, 2025-02-19T15:00:00+00:00, 2025-02-19T15:30:00+00:00
0.328000, 2025-02-19T15:30:00+00:00, 2025-02-19T16:00:00+00:00
0.945000, 2025-02-19T16:00:00+00:00, 2025-02-19T16:30:00+00:00
1.508000, 2025-02-19T16:30:00+00:00, 2025-02-19T17:00:00+00:00
1.837000, 2025-02-19T17:00:00+00:00, 2025-02-19T17:30:00+00:00
1.496000, 2025-02-19T17:30:00+00:00, 2025-02-19T18:00:00+00:00
2.061000, 2025-02-19T18:00:00+00:00, 2025-02-19T18:30:00+00:00
2.376000, 2025-02-19T18:30:00+00:00, 2025-02-19T19:00:00+00:00
1.420000, 2025-02-19T19:00:00+00:00, 2025-02-19T19:30:00+00:00
0.457000, 2025-02-19T19:30:00+00:00, 2025-02-19T20:00:00+00:00
0.265000, 2025-02-19T20:00:00+00:00, 2025-02-19T20:30:00+00:00
0.276000, 2025-02-19T20:30:00+00:00, 2025-02-19T21:00:00+00:00
0.222000, 2025-02-19T21:00:00+00:00, 2025-02-19T21:30:00+00:00
0.372000, 2025-02-19T21:30:00+00:00, 2025-02-19T22:00:00+00:00
0.265000, 2025-02-19T22:00:00+00:00, 2025-02-19T22:30:00+00:00
0.335000, 2025-02-19T22:30:00+00:00, 2025-02-19T23:00:00+00:00
0.218000, 2025-02-19T23:00:00+00:00, 2025-02-19T23:30:00+00:00
0.088000, 2025-02-19T23:30:00+00:00, 2025-02-20T00:00:00+00:00
0.167000, 2025-02-20T00:00:00+00:00, 2025-02-20T00:30:00+00:00
0.159000, 2025-02-20T00:30:00+00:00, 2025-02-20T01:00:00+00:00
0.087000, 2025-02-20T01:00:00+00:00, 2025-02-20T01:30:00+00:00
0.179000, 2025-02-20T01:30:00+00:00, 2025-02-20T02:00:00+00:00
0.059000, 2025-02-20T02:00:00+00:00, 2025-02-20T02:30:00+00:00
0.172000, 2025-02-20T02:30:00+00:00, 2025-02-20T03:00:00+00:00
0.160000, 2025-02-20T03:00:00+00:00, 2025-02-20T03:30:00+00:00
0.071000, 2025-02-20T03:30:00+00:00, 2025-02-20T04:00:00+00:00
0.185000, 2025-02-20T04:00:00+00:00, 2025-02-20T04:30:00+00:00
0.050000, 2025-02-20T04:30:00+00:00, 2025-02-20T05:00:00+00:00
0.182000, 2025-02-20T05:00:00+00:00, 2025-02-20T05:30:00+00:00
0.165000, 2025-02-20T05:30:00+00:00, 2025-02-20T06:00:00+00:00
0.140000, 2025-02-20T06:00:00+00:00, 2025-02-20T06:30:00+00:00
0.211000, 2025-02-20T06:30:00+00:00, 2025-02-20T07:00:00+00:00
0.184000, 2025-02-20T07:00:00+00:00, 2025-02-20T07:30:00+00:00
0.316000, 2025-02-20T07:30:00+00:00, 2025-02-20T08:00:00+00:00
0.164000, 2025-02-20T08:00:00+00:00, 2025-02-20T08:30:00+00:00
0.369000, 2025-02-20T08:30:00+00:00, 2025-02-20T09:00:00+00:00
0.648000, 2025-02-20T09:00:00+00:00, 2025-02-20T09:30:00+00:00
0.102000, 2025-02-20T09:30:00+00:00, 2025-02-20T10:00:00+00:00
0.488000, 2025-02-20T10:00:00+00:00, 2025-02-20T10:30:00+00:00
0.250000, 2025-02-20T10:30:00+00:00, 2025-02-20T11:00:00+00:00
0.390000, 2025-02-20T11:00:00+00:00, 2025-02-20T11:30:00+00:00
0.251000, 2025-02-20T11:30:00+00:00, 2025-02-20T12:00:00+00:00
0.336000, 2025-02-20T12:00:00+00:00, 2025-02-20T12:30:00+00:00
0.354000, 2025-02-20T12:30:00+00:00, 2025-02-20T13:00:00+00:00
0.334000, 2025-02-20T13:00:00+00:00, 2025-02-20T13:30:00+00:00
0.434000, 2025-02-20T13:30:00+00:00, 2025-02-20T14:00:00+00:00
0.577000, 2025-02-20T14:00:00+00:00, 2025-02-20T14:30:00+00:00
0.486000, 2025-02-20T14:30:00+00:00, 2025-02-20T15:00:00+00:00
0.213000, 2025-02-20T15:00:00+00:00, 2025-02-20T15:30:00+00:00
0.219000, 2025-02-20T15:30:00+00:00, 2025-02-20T16:00:00+00:00
0.167000, 2025-02-20T16:00:00+00:00, 2025-02-20T16:30:00+00:00
0.330000, 2025-02-20T16:30:00+00:00, 2025-02-20T17:00:00+00:00
0.278000, 2025-02-20T17:00:00+00:00, 2025-02-20T17:30:00+00:00
1.256000, 2025-02-20T17:30:00+00:00, 2025-02-20T18:00:00+00:00
0.319000, 2025-02-20T18:00:00+00:00, 2025-02-20T18:30:00+00:00
0.260000, 2025-02-20T18:30:00+00:00, 2025-02-20T19:00:00+00:00
0.510000, 2025-02-20T19:00:00+00:00, 2025-02-20T19:30:00+00:00
0.512000, 2025-02-20T19:30:00+00:00, 2025-02-20T20:00:00+00:00
0.783000, 2025-02-20T20:00:00+00:00, 2025-02-20T20:30:00+00:00
0.329000, 2025-02-20T20:30:00+00:00, 2025-02-20T21:00:00+00:00
0.385000, 2025-02-20T21:00:00+00:00, 2025-02-20T21:30:00+00:00
0.254000, 2025-02-20T21:30:00+00:00, 2025-02-20T22:00:00+00:00
0.317000, 2025-02-20T22:00:00+00:00, 2025-02-20T22:30:00+00:00
0.125000, 2025-02-20T22:30:00+00:00, 2025-02-20T23:00:00+00:00
0.267000, 2025-02-20T23:00:00+00:00, 2025-02-20T23:30:00+00:00
0.071000, 2025-02-20T23:30:00+00:00, 2025-02-21T00:00:00+00:00
0.164000, 2025-02-21T00:00:00+00:00, 2025-02-21T00:30:00+00:00
0.121000, 2025-02-21T00:30:00+00:00, 2025-02-21T01:00:00+00:00
0.119000, 2025-02-21T01:00:00+00:00, 2025-02-21T01:30:00+00:00
0.201000, 2025-02-21T01:30:00+00:00, 2025-02-21T02:00:00+00:00
0.091000, 2025-02-21T02:00:00+00:00, 2025-02-21T02:30:00+00:00
0.179000, 2025-02-21T02:30:00+00:00, 2025-02-21T03:00:00+00:00
0.066000, 2025-02-21T03:00:00+00:00, 2025-02-21T03:30:00+00:00
0.169000, 2025-02-21T03:30:00+00:00, 2025-02-21T04:00:00+00:00
0.065000, 2025-02-21T04:00:00+00:00, 2025-02-21T04:30:00+00:00
0.167000, 2025-02-21T04:30:00+00:00, 2025-02-21T05:00:00+00:00
0.070000, 2025-02-21T05:00:00+00:00, 2025-02-21T05:30:00+00:00
0.208000, 2025-02-21T05:30:00+00:00, 2025-02-21T06:00:00+00:00
0.122000, 2025-02-21T06:00:00+00:00, 2025-02-21T06:30:00+00:00
0.175000, 2025-02-21T06:30:00+00:00, 2025-02-21T07:00:00+00:00
0.148000, 2025-02-21T07:00:00+00:00, 2025-02-21T07:30:00+00:00
0.083000, 2025-02-21T07:30:00+00:00, 2025-02-21T08:00:00+00:00
0.161000, 2025-02-21T08:00:00+00:00, 2025-02-21T08:30:00+00:00
0.037000, 2025-02-21T08:30:00+00:00, 2025-02-21T09:00:00+00:00
0.391000, 2025-02-21T09:00:00+00:00, 2025-02-21T09:30:00+00:00
0.049000, 2025-02-21T09:30:00+00:00, 2025-02-21T10:00:00+00:00
0.182000, 2025-02-21T10:00:00+00:00, 2025-02-21T10:30:00+00:00
0.915000, 2025-02-21T10:30:00+00:00, 2025-02-21T11:00:00+00:00
1.109000, 2025-02-21T11:00:00+00:00, 2025-02-21T11:30:00+00:00
1.317000, 2025-02-21T11:30:00+00:00, 2025-02-21T12:00:00+00:00
1.299000, 2025-02-21T12:00:00+00:00, 2025-02-21T12:30:00+00:00
1.212000, 2025-02-21T12:30:00+00:00, 2025-02-21T13:00:00+00:00
0.994000, 2025-02-21T13:00:00+00:00, 2025-02-21T13:30:00+00:00
0.646000, 2025-02-21T13:30:00+00:00, 2025-02-21T14:00:00+00:00
0.389000, 2025-02-21T14:00:00+00:00, 2025-02-21T14:30:00+00:00
0.307000, 2025-02-21T14:30:00+00:00, 2025-02-21T15:00:00+00:00
0.490000, 2025-02-21T15:00:00+00:00, 2025-02-21T15:30:00+00:00
1.064000, 2025-02-21T15:30:00+00:00, 2025-02-21T16:00:00+00:00
0.825000, 2025-02-21T16:00:00+00:00, 2025-02-21T16:30:00+00:00
0.457000, 2025-02-21T16:30:00+00:00, 2025-02-21T17:00:00+00:00
0.276000, 2025-02-21T17:00:00+00:00, 2025-02-21T17:30:00+00:00
1.062000, 2025-02-21T17:30:00+00:00, 2025-02-21T18:00:00+00:00
